sequence,hf_prediction,hf_predicted_score
"as like (yo, uh-huh) ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine Oh, for you, would have done whatever (uh-huh) And just can' believe we ain' together (yo, uh-huh) And want to play it cool (yo), but ' losin' you (uh-huh) will buy you anything (yo), will buy you any ring (uh-huh) And ' in pieces (yo), baby, fix me (uh-huh) And just shake me 'til you wake me from this bad dream (yo, uh-huh) ' going down (oh), down, down, down (uh-huh) And just can' believe, my first love won' be around, and ' like ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine (Luda!) When was 13, had my first love There was nobody that compared to my baby And nobody came between us, nor could ever come above She had me going crazy Oh, was starstruck She woke me up daily Don' need no Starbucks (woo) She made my heart pound And skip beat when see her in the street and At school on the playground But really want to see her on the weekend She knows she got me dazin' Because she was so amazin' And now, my heart is breakin' But just keep on sayin' ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ""Baby, baby, baby, oh"" Like, ""Baby, baby, baby, no"" Like, ""Baby, baby, baby, oh"" thought you' always be mine, mine ' gone (yeah, yeah, yeah, yeah, yeah, yeah) Now, ' all gone (yeah, yeah, yeah, yeah, yeah, yeah) Now, ' all gone (yeah, yeah, yeah, yeah, yeah, yeah) Now, ' all gone (gone, gone, gone) ' gone",0,0.8875747323036194
Nowadays people are hesitant to say that there was this song which was hit. will be always say it proudly that this song is the best in terms of global hit. Justin Bieber ❤,1,0.906131386756897
Oh ahahahahahahahahahahahahahhaahahhahahahahahahahqhqhqhqhqhqahhqhqhahahahahahahahaha,0,0.9298684000968933
👍👍👍👍,1,0.9973558783531189
nevermind its not that bad,1,0.972990095615387
goal : 3B views,1,0.8383376598358154
Aurbyonna my sisters best friend my sister and me,1,0.8792562484741211
LUDICRIS🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼,0,0.9838339686393738
My life is good but thanks for help me on play ground ask bye forever😢,0,0.9699701070785522
July 10th ❤,1,0.9973424077033997
👌,1,0.9900748133659363
why was this song randomly in my head ? 😭,0,0.9828493595123291
How did anyone like this shit 😭😭,0,0.9944208860397339
This year 2023 people can still hear this song when you are getting fun with your family.,1,0.8287660479545593
Baby baby baby baby ohh baby baby baby baby ohh such no mine,1,0.7295735478401184
Wattcha up to,1,0.9444581270217896
Hey,1,0.9372038245201111
Why does it have so many dislikes bro is forecing her to be his gf dang bro is too ugly,0,0.9957774877548218
2023❤ Justin 😅,1,0.9980180859565735
📱,0,0.5055974721908569
Definitely filmed the last part in Japan.,1,0.659744381904602
love listening to this song it' the best,1,0.9974632263183594
love that song you killed that love it okay good job want your name again forgot your name but like your song will send you so just now so yeah bye,1,0.9959076046943665
Rodrick' version is wayy better,1,0.9898235201835632
Broken figer,0,0.9913521409034729
Soooooooooooooooooooooo gooddddd,1,0.9971814751625061
Abea astept,1,0.5169792175292969
2023 is here?,0,0.6228250861167908
😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤❤😀😀😀😀😃😃😃 Justin bieber,1,0.9970002770423889
"So my best friend has little sister and we went to downtown with our moms and we were downtown and we roll the windows down and we were blasting as loud as you can jamming out to this song. It’ just so fun this is the only song listen to from you, but it doesn’ hit.",0,0.5673806071281433
Hey oh baby baby baby baby ohh,1,0.992647111415863
Nobody can beat arjit singh😅,0,0.7960975170135498
🎉🎉🎉🎉🎉 july 10th 2023🎉🎉🎉❤,1,0.9976612329483032
The fact that saw drake 😳,0,0.9808311462402344
This video song is dedicated to Miss Lucy🙏🙏🙏,1,0.9941328763961792
Hi Justin Bieber God said that you married me October 2003 when you was 9,1,0.8270207643508911
Thank you Justin Bieber for marrying me Mr. And Mrs. Justin and Tonya Burnett Bieber,1,0.9966790080070496
love this song🔥💕,1,0.9880287051200867
🥰🥰🥰🥹🇧🇷,0,0.9771429896354675
🎉🎉🎉🎉🎉🎉😊😊😊,1,0.9978713989257812
It' July 2023 let' see how many legends are still listening to this outstanding piece of music.,1,0.9509299397468567
love this song still listen to it,1,0.9952965974807739
❤❤❤❤❤❤❤ like,1,0.9974648356437683
Still listening this song @ 2023 since last 13 years. 😍😍,1,0.9808000922203064
Let Us see how many people love justin...,1,0.9783954620361328
There’ no way to explain it. You just had to be there. Time of our lives.,1,0.9086863398551941
fried rice recipe,1,0.8641068339347839
Ngl this is cringe when listen to it now,0,0.9971804618835449
Ok July 2023 how many people are here,0,0.5111704468727112
‏‪2:13‬‏,0,0.5778453946113586
🇩🇿,0,0.5440031290054321
?????????,0,0.9202812910079956
❤2023 july 9❤ Still loving this song,1,0.9978644251823425
We are just friends???,1,0.8272588849067688
. . . 😮😮😮😮❤❤❤❤❤❤❤,1,0.9791038036346436
"Hi Justin! This is Sumanth Solomon. writing to you from Hyderabad, India. Can' attend your concert in Bombay. It is too far off for me. How is your health problem? pray for your healing if you still have your health problem.",1,0.5769731402397156
"Can' believe it' been over decade since this song came out. We were all just innocent babies back then. Well, except for Justin.",1,0.5454662442207336
"When was 13,now this song is 13 years old.Time crashes",0,0.9035636186599731
Wtf it has been 13 years and ’ still listening to this song it’ so good,1,0.985495388507843
Mein is song ko 10 saal phele suna tha,1,0.7904736995697021
Tfzn,1,0.5471542477607727
love this song❤,1,0.9976939558982849
❤vely😉,1,0.9964465498924255
almost 3bil,1,0.5360521078109741
"It' July 2023, Which country or state are you listening to this classic song from... Love this song from New York and still banger to this day. 🔥",1,0.9568688273429871
"""Pure brilliance captured in every note, this song is an absolute masterpiece! From the very first chord, it hooks you with its irresistible melody and sweeps you away on tidal wave of emotions. The lyrics are poetry in motion, painting vivid pictures in your mind and tugging at the strings of your heart. The vocal performance is nothing short of breathtaking, delivering every word with an intoxicating blend of vulnerability and power. The production is flawlessly executed, with each instrument shining in perfect harmony. It' timeless gem that will etch itself into your soul, leaving an indelible mark. This song is testament to the power of music, reminding us of the profound impact it can have on our lives. Prepare to be captivated, uplifted, and forever changed by its sheer brilliance!""",1,0.9984870553016663
Still hits even in 2023!!!,1,0.9834924340248108
can see for you guys! Edit for😊❤,1,0.9955267310142517
Unironically: good song,1,0.9960339665412903
Me watching nth time ...only for that WHITE - girl in GROUP❤( any one know her NAME ? )🤔💖🧐,1,0.9480388164520264
"No matter what how old are you, matter is you can' think English song without justin bieber baby",0,0.5183188915252686
1:15 was that drake ??? Wtf,0,0.9617007374763489
"If was the girl would say yes he has shaggy hair ’ mean that’ like 1,000 Robux and bro has optimist face bro that’ 139,999 Robux💀",1,0.9736413955688477
listen this in2023,1,0.633435845375061
Hating justin Bieber was cool thing back in the day,0,0.9746050238609314
Who here is listing in 2023 to this absolute masterpiece 🗿,1,0.9598698616027832
What song 😚😍🔥🥵,1,0.9876430630683899
CHILLLLLLL,0,0.9747046828269958
The first crush we never forget,1,0.8955273628234863
This is one of the barest songs,0,0.9452685117721558
Perfect.,1,0.9955066442489624
listened to this when was 2 years old in 2011,1,0.6170164942741394
look at that hair cut,1,0.8058971166610718
"""9 July 2023 Let Us see how many legends are listening to this masterpiece. By far one of the most popular songs ever even after 13 year'.""",1,0.9445838332176208
Wow came long way it’ 2023 and still listening!!!,1,0.972107470035553
We definitely where to hard on him this weirdly hits,0,0.9856711626052856
😢🎉,0,0.9755092263221741
Baby baby baby ohhhhhhh,1,0.9894051551818848
He loves your stones are play everyday❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤,1,0.998839795589447
😍😍😍😍😍😍😍😍😍😍😍😍😍😁😁😂😂😂😂😂😂😂😂😂😂😂,1,0.9858496785163879
"thought back then that it would be endless, youth and that movement.",1,0.9055898785591125
How old are you 🤔,0,0.9848078489303589
Bro hope you we can both like sing together am number one fan and also can oh-ho my know you love me know you care so shout whenever and will be there you are my love you are my heart and will never never ever be apart are we in items go complain but just friends with are you saying there' another look right in my eyes,1,0.978025496006012
"Omg , remember was in middle school seeing this , was so young , now am 24",0,0.8489476442337036
Nostalgia 🪄✨,1,0.9952245950698853
came here to check dislike button but found 👎😂,0,0.9904282689094543
This song was realase 2010 before my birthyear and it' so nostalgic proof time flies,1,0.94586580991745
Baby,1,0.7487289309501648
someone in 2023???❤❤❤❤❤,1,0.995500922203064
He must be big fan of Michael Jackson....👀,1,0.9464237093925476
"This song came out along time ago, but love listening to it ❤",1,0.9967609643936157
drake????😭😭,0,0.9947157502174377
It' been 13 years but it is still my favourite song.....,1,0.9760681986808777
Babay,1,0.6193053126335144
"Back in the day, we boys hated this kid. He stole all our girlfriends, crush girls, neighbour girls, school girls, tuition girls, our young cute teachers, and damn our own sisters too! We did not want to listen any girls talking his name. Now, we are married and listening to wife. Damn we are old folks!",0,0.9908141493797302
"It is now july 2023, still watching this? me too.",1,0.8038723468780518
3 billion views soon ❤,1,0.9956307411193848
My best singer Justin Bieber 😊from Nepal 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,1,0.9932390451431274
💛,1,0.9872402548789978
My favourite song,1,0.9919271469116211
What beautiful voice had (and has now as man) Justin... This Song made US so happy😊😊😊,1,0.9964504837989807
Voice like girls but better then BTS.,1,0.96442049741745
Bro had rizz,0,0.7394946217536926
When was kid this is just song but 2023 when realising,0,0.6579221487045288
First time saw Justin and this said he' going to be superstar one day and that one day is going to come very very quick,1,0.9944218993186951
Fev song 💖💖💋💋💋,1,0.9961422681808472
So cute!!!!,1,0.9949416518211365
never get tired of listening to this song from soomaaliland,1,0.9938947558403015
remember actually liking this song when was younger,1,0.9852136373519897
This video has 2.9b,1,0.7408627271652222
love you songs,1,0.9852561354637146
😊😊😊😊😊,1,0.9972637891769409
💞💞💞,1,0.9975187182426453
💗💗,1,0.9963159561157227
💖💖,1,0.9965924024581909
Masterpiece,1,0.9940074682235718
know love you ❤,1,0.9970040321350098
Aaj Kon comment check kra hai like kro 😅 jo Bhi song mxt hai,0,0.6482334733009338
its july 8 am still listning this master peace,1,0.9490822553634644
Please like so remind,1,0.9849438667297363
Playing this when the homies aren' available 🤌🏻♥️,1,0.9952847361564636
hi guys this is my favorite song 3:11,1,0.9953162670135498
This is my favorite song of Justin Bieber 🇧🇩🇧🇩🇧🇩,1,0.9948073029518127
love you so cute song handsome boy,1,0.9961044192314148
8/07/23,1,0.512640118598938
``8 july 2023 let’ see how many legends are listening to this masterpiece.by far one of the most popular songs even after 13 year’ ago,1,0.9511140584945679
